#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_00445	unitig_1	604458	607238	-	7.444425	7.987105	7.10351	Similar to msh-2 DNA mismatch repair protein msh-2 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_00449	unitig_1	619202	621136	-	9.02824	24.50885	36.51675	Similar to PLA1 Phospholipase A I (Arabidopsis thaliana)
HWER_00453	unitig_1	628858	635802	-	53.0171	37.61195	27.8249	Similar to SPAC328.05 Uncharacterized RNA-binding protein C328.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00454	unitig_1	638610	639870	+	188.1845	146.853	102.518	Similar to rpn12 26S proteasome regulatory subunit rpn12 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00459	unitig_1	647363	650623	-	4.105845	6.85679	9.144455	Similar to mug122 Meiotically up-regulated gene 122 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00461	unitig_1	653133	654980	-	7.774545	10.561735	13.43665	Similar to Pnpla8 Calcium-independent phospholipase A2-gamma (Mus musculus)
HWER_00470	unitig_1	677132	678568	+	14.63795	23.76245	32.8971	Similar to pac2 cAMP-independent regulatory protein pac2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00475	unitig_1	684747	685310	-	19.10185	17.76895	17.12105	Similar to ttr Acetyltransferase (Pseudomonas syringae pv. tabaci)
HWER_01553	unitig_10	53289	55970	-	11.14568	28.23345	42.2953	Similar to SCH9 Serine/threonine-protein kinase SCH9 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01573	unitig_10	109168	110640	+	16.07315	15.58345	15.00285	Similar to zrg17 Probable zinc transporter zrg17 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01575	unitig_10	111239	112711	+	9.58933	11.9952	11.48495	Similar to bah Acetyl-hydrolase (Streptomyces hygroscopicus)
HWER_01577	unitig_10	115888	123575	-	7.72442	7.627355	7.667485	Similar to gno Gluconate 5-dehydrogenase (Gluconobacter oxydans (strain 621H))
HWER_01578	unitig_10	124211	128118	+	0.713425	2.186748	4.207685	Similar to rhp26 DNA repair protein rhp26 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01579	unitig_10	128999	129964	+	0.727175	0.8301725	0.6007305	Similar to Rtn4ip1 Reticulon-4-interacting protein 1, mitochondrial (Mus musculus)
HWER_01594	unitig_10	172402	174464	+	17.2013	14.57455	12.5868	Similar to brr6 Nucleus export protein brr6 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01595	unitig_10	174822	181407	-	81.40125	64.7147	47.20875	Similar to fasA Fatty acid synthase subunit alpha (Emericella nidulans)
HWER_01599	unitig_10	192624	193952	+	2.179175	12.118565	21.0469	Similar to arp6 Actin-like protein arp6 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_01612	unitig_10	238336	240539	-	7.25443	12.8892	17.40635	Protein of unknown function
HWER_01614	unitig_10	245124	246931	+	23.7148	20.77535	18.14845	Similar to SPHK1 Sphingosine kinase 1 (Arabidopsis thaliana)
HWER_01617	unitig_10	255166	255800	+	4.617155	13.30358	20.4733	Similar to duo1 DASH complex subunit duo1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01635	unitig_10	302470	303324	+	49.65795	37.0138	28.7932	Similar to UBC6 Ubiquitin-conjugating enzyme E2 6 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01638	unitig_10	307402	308638	-	1.236893	15.5359	27.0917	Similar to tea1 Tip elongation aberrant protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01648	unitig_10	351321	354110	+	6.930615	3.649214	0.887911	Similar to HDG11 Homeobox-leucine zipper protein HDG11 (Arabidopsis thaliana)
HWER_08398	unitig_101	4231	5055	-	0.6027305	6.377515	10.89037	Protein of unknown function
HWER_08407	unitig_101	28549	29139	-	47.6939	43.0039	37.04255	Protein of unknown function
HWER_08414	unitig_101	44007	44938	-	15.25053	92.86023	143.831	Protein of unknown function
HWER_08415	unitig_101	47564	49439	-	3.849445	3.220475	3.420085	Similar to SPAC2C4.06c Putative methyltransferase C2C4.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08422	unitig_101	72891	74141	-	2.69294	3.1007	2.85247	Similar to LIP4 Lipase 4 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_08437	unitig_101	105274	106697	+	3.21075	1.894974	0.603227	Similar to xgeA Probable xyloglucan-specific endo-beta-1,4-glucanase A (Aspergillus terreus (strain NIH 2624 / FGSC A1156))
HWER_08438	unitig_101	106750	108123	-	0.9373975	0.2243395	0.1982315	Protein of unknown function
HWER_08444	unitig_101	122017	122952	+	17.7018	12.55548	6.18471	Similar to SPCC736.13 Uncharacterized oxidoreductase C736.13 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09877	unitig_102	1088	2566	-	2.964545	13.50226	20.4923	Similar to MRPL3 54S ribosomal protein L3, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_09880	unitig_102	6474	7766	+	3.83317	10.540275	15.36945	Similar to sla1 La protein homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09885	unitig_102	24020	26980	-	5.419835	7.69479	11.00685	Similar to mug56 Meiotically up-regulated gene 56 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09901	unitig_102	72651	73622	-	85.97145	666.06625	988.1	Similar to MSMEG_2408 Uncharacterized oxidoreductase MSMEG_2408/MSMEI_2347 (Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155))
HWER_09909	unitig_102	97222	98157	+	126.2435	119.7455	99.32705	Similar to tif211 Eukaryotic translation initiation factor 2 subunit alpha (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09912	unitig_102	109482	110854	+	16.24065	8.24522	2.54114	Protein of unknown function
HWER_11132	unitig_103	12107	15914	-	4.837775	4.609305	4.214795	Similar to STL1 Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_11137	unitig_103	30187	31593	+	0.625297	0.3828215	0.201215	Protein of unknown function
HWER_11142	unitig_103	40889	42826	+	3.94547	6.66909	10.3437	Similar to RNF216 E3 ubiquitin-protein ligase RNF216 (Homo sapiens)
HWER_11145	unitig_103	49133	50912	-	46.026	31.47295	16.29945	Similar to SPBC365.16 Uncharacterized membrane protein C365.16 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11149	unitig_103	61518	62782	-	0.8712875	0.721422	0.727942	Protein of unknown function
HWER_11150	unitig_103	64069	67630	-	22.5138	17.45985	13.8811	Similar to SPBC11G11.07 Uncharacterized protein C11G11.07 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11155	unitig_103	76267	77547	-	4.054605	10.15523	15.22135	Similar to ygbJ Uncharacterized oxidoreductase YgbJ (Escherichia coli (strain K12))
HWER_06388	unitig_104	37787	38518	-	0.072009	0.416532	0.5919725	Protein of unknown function
HWER_06390	unitig_104	40658	41731	-	7.24349	13.47478	18.9842	Similar to dnaJ Chaperone protein DnaJ (Rhizobium radiobacter)
HWER_06396	unitig_104	55254	56700	-	0.5747855	0.9209235	1.42608	Similar to rhmD L-rhamnonate dehydratase (Delftia acidovorans (strain DSM 14801 / SPH-1))
HWER_06398	unitig_104	60673	61770	+	0.04473415	0.55413	1.086875	Protein of unknown function
HWER_06409	unitig_104	94176	95186	-	4.882175	5.061345	5.479335	Similar to thp1 G/U mismatch-specific uracil DNA glycosylase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06413	unitig_104	105870	109377	+	64.4136	40.95275	20.3362	Similar to TM9SF4 Transmembrane 9 superfamily member 4 (Homo sapiens)
HWER_06442	unitig_104	174481	175947	+	49.8855	28.5199	18.0396	Protein of unknown function
HWER_06443	unitig_104	177605	178552	-	28.61325	25.93195	20.7597	Similar to SPAC1071.09c Uncharacterized J domain-containing protein C1071.09c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08869	unitig_105	50974	52116	-	28.65745	17.721	11.57565	Similar to rpc6 Probable DNA-directed RNA polymerase III subunit rpc6 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08875	unitig_105	70758	72861	+	1.271505	1.21982	1.428975	Similar to THI73 Thiamine pathway transporter THI73 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08882	unitig_105	101504	102304	+	113.396	167.748	197.2305	Similar to Probable NADP-dependent mannitol dehydrogenase (Davidiella tassiana)
HWER_10077	unitig_106	14799	16430	+	0.2505223	0.4649495	0.4784595	Similar to mtr N amino acid transport system protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_10081	unitig_106	27452	29264	-	30.4838	48.7975	68.35525	Similar to RSB1 Sphingoid long-chain base transporter RSB1 (Saccharomyces cerevisiae (strain Lalvin EC1118 / Prise de mousse))
HWER_10083	unitig_106	31768	33148	+	121.3985	117.378	103.5395	Similar to BGL2 Glucan 1,3-beta-glucosidase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10088	unitig_106	40560	43922	-	5.744615	14.36418	20.59325	Similar to SPAC1527.03 Uncharacterized HTH La-type RNA-binding protein C1527.03 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10090	unitig_106	48084	51239	-	1.318611E-007	2.2674751083	3.781425	Similar to KIAA1432 Protein RIC1 homolog (Homo sapiens)
HWER_10096	unitig_106	63246	64270	-	6.76023	4.737765	2.169885	Similar to CAH Cyanamide hydratase (Myrothecium verrucaria)
HWER_10097	unitig_106	65307	67234	-	243.2215	328.384	429.4915	Similar to SAH1 Adenosylhomocysteinase (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_10102	unitig_106	84630	85782	-	101.67545	70.3654	39.20625	Similar to dpb4 DNA polymerase epsilon subunit D (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10103	unitig_106	89932	91188	-	12.30365	66.5647	106.65705	Similar to Etnk1 Ethanolamine kinase 1 (Mus musculus)
HWER_10105	unitig_106	98481	99764	-	3.657235	23.36865	37.5489	Similar to npa3 GTPase npa3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08093	unitig_107	6016	6687	-	3.17247	1.105338	0.1323005	Protein of unknown function
HWER_08095	unitig_107	13356	15716	+	13.6619	11.499045	10.481095	Similar to SPBC16A3.06 tRNA-specific adenosine deaminase 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08114	unitig_107	66429	70650	+	31.36535	29.25795	29.3273	Similar to APL4 AP-1 complex subunit gamma-1 (Ustilago maydis (strain 521 / FGSC 9021))
HWER_08123	unitig_107	95963	99299	-	1.49119	8.019475	13.8089	Similar to PTT_06479 Probable zinc metalloprotease PTT_06479 (Pyrenophora teres f. teres (strain 0-1))
HWER_08126	unitig_107	108496	109520	-	7.27747	4.745565	3.291835	Similar to soh1 Mediator of RNA polymerase II transcription subunit 31 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_08127	unitig_107	110595	113539	+	8.533395	19.4826	26.6827	Similar to PAL1 Protein PAL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08136	unitig_107	139660	142925	+	5.909735	5.654505	3.985355	Similar to betB NAD/NADP-dependent betaine aldehyde dehydrogenase (Pseudomonas aeruginosa (strain UCBPP-PA14))
HWER_10347	unitig_108	17416	20189	+	2.92584	4.112335	6.695965	Similar to GAA Glucoamylase (Blastobotrys adeninivorans)
HWER_10349	unitig_108	23912	25222	-	3.825665	4.99681	5.967595	Protein of unknown function
HWER_10357	unitig_108	47914	48639	+	2.1955025E-009	2.86863425E-008	3.24316E-008	Similar to Uncharacterized 30.6 kDa protein in fumA 3'region (Geobacillus stearothermophilus)
HWER_10360	unitig_108	62800	63699	-	7.506955	11.08615	12.77855	Similar to PGA12 Phosphomutase-like protein 3 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_10367	unitig_108	89018	90379	-	4.74455	5.827395	6.117335	Similar to MOT1 Molybdate transporter 1 (Arabidopsis thaliana)
HWER_06776	unitig_109	17113	19337	-	137.754	102.4882	65.85135	Protein of unknown function
HWER_06777	unitig_109	19752	22643	+	48.9259	49.6672	47.0163	Similar to SPBC15C4.04c Uncharacterized amino-acid permease C15C4.04c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06779	unitig_109	25566	26276	+	0.373576	7.673726	13.0041	Protein of unknown function
HWER_06785	unitig_109	36054	37016	+	0	0.2953395	0.675651	Similar to kduD 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (Bacillus subtilis (strain 168))
HWER_06788	unitig_109	43458	43586	-	0	0	0	Protein of unknown function
HWER_06793	unitig_109	54538	57213	+	4.26578	6.53995	8.149635	Similar to CHFR E3 ubiquitin-protein ligase CHFR (Homo sapiens)
HWER_06794	unitig_109	57522	59015	-	25.54525	44.2823	57.92315	Similar to erg1 Probable squalene monooxygenase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06803	unitig_109	100616	103034	+	16.27065	14.2979	14.9557	Similar to ALG8 Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))
HWER_06809	unitig_109	124534	125715	+	17.65055	18.18605	20.22375	Protein of unknown function
HWER_06813	unitig_109	131283	133226	-	13.1808	13.74205	12.6781	Similar to SRP72 Signal recognition particle subunit SRP72 (Canis familiaris)
HWER_06815	unitig_109	138970	139296	-	5.35803	13.875675	22.6033	Similar to At1g07170 PHD finger-like domain-containing protein 5B (Arabidopsis thaliana)
HWER_06826	unitig_109	163684	164627	+	162.042	142.1605	122.855	Similar to MGST3 Microsomal glutathione S-transferase 3 (Bos taurus)
HWER_06828	unitig_109	166680	169562	-	7.9772	10.786205	13.5609	Similar to Clcn3 H(+)/Cl(-) exchange transporter 3 (Rattus norvegicus)
HWER_06831	unitig_109	174977	175561	-	1.330016	6.780346	12.9747	Similar to dfr1 Dihydrofolate reductase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06832	unitig_109	175827	180482	-	10.01505	11.8601	13.0461	Similar to SPBC887.12 Probable phospholipid-transporting ATPase C887.12 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01782	unitig_11	6996	9032	-	13.03155	16.01185	18.98745	Similar to clf1 Pre-mRNA-splicing factor clf1 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_01797	unitig_11	60619	62754	+	2.3245	2.31662	2.845745	Similar to SPBC1683.03c Uncharacterized MFS-type transporter C1683.03c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01801	unitig_11	69630	69990	+	0	0	0.3076535	Protein of unknown function
HWER_01803	unitig_11	74017	75315	-	1.449428	3.606295	4.505105	Similar to fahA Fumarylacetoacetase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_01809	unitig_11	86540	88377	-	44.4059	41.2709	24.1382	Similar to NAR1 Cytosolic Fe-S cluster assembly factor NAR1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_01816	unitig_11	104192	107323	+	31.93255	21.05175	13.4306	Similar to SFT2 Protein transport protein SFT2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01830	unitig_11	135593	136843	+	22.44285	35.3761	44.89425	Similar to DPP1 Diacylglycerol pyrophosphate phosphatase 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01832	unitig_11	139309	141686	+	3.76373	9.01212	14.212	Similar to hsp78 Heat shock protein 78, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01835	unitig_11	149430	150194	+	241.031	129.81295	58.9917	Similar to MP3 Probable steroid-binding protein 3 (Arabidopsis thaliana)
HWER_01838	unitig_11	155027	157019	+	0.930763	1.841723	3.05522	Protein of unknown function
HWER_01849	unitig_11	179186	181240	-	1.90828	6.928315	11.46985	Similar to PF13_0198 Reticulocyte-binding protein 2 homolog a (Plasmodium falciparum (isolate 3D7))
HWER_01851	unitig_11	187925	191385	+	6.524075	6.02937	5.198505	Similar to cpd-7 2',3'-cyclic-nucleotide 3'-phosphodiesterase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_01854	unitig_11	194069	195674	-	51.2304	49.5682	48.444	Similar to adrm1-b Proteasomal ubiquitin receptor ADRM1-B (Xenopus laevis)
HWER_01865	unitig_11	233206	234777	+	4.74728	8.12035	10.1982	Protein of unknown function
HWER_01881	unitig_11	280993	281664	+	15.9529	10.6484	4.344605	Protein of unknown function
HWER_01884	unitig_11	285387	288543	+	346.251	276.9035	233.631	Similar to TUB1 Tubulin beta chain (Mycosphaerella pini)
HWER_01891	unitig_11	299788	302214	+	7.75763	5.10465	3.71155	Similar to nirA Nitrogen assimilation transcription factor nirA (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_08253	unitig_110	35840	37363	+	0.0209014	0.42268955	0.877309	Similar to chrA1 Chromate transport protein (Ralstonia metallidurans (strain CH34 / ATCC 43123 / DSM 2839))
HWER_08265	unitig_110	66002	67268	-	354.772	262.628	182.7155	Similar to nuo-31 NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_08267	unitig_110	73578	74788	+	6.691435	9.438085	12.28315	Similar to isfD Sulfoacetaldehyde reductase (Chromohalobacter salexigens (strain DSM 3043 / ATCC BAA-138 / NCIMB 13768))
HWER_08272	unitig_110	86225	87657	-	3.732595	2.4983	1.32342	Similar to BNA2 Indoleamine 2,3-dioxygenase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
