#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_01628	unitig_10	282894	283877	+	1.573165	2.746425	4.057185	Similar to YGR127W Uncharacterized protein YGR127W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01629	unitig_10	284032	284793	-	74.40335	51.7027	34.6884	Similar to UCHL3 Ubiquitin carboxyl-terminal hydrolase isozyme L3 (Homo sapiens)
HWER_01645	unitig_10	341083	344703	+	4.469905	5.917655	6.41894	Similar to TOF1 Topoisomerase 1-associated factor 1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_01646	unitig_10	345091	346140	-	12.1106	11.62985	11.4046	Similar to csm3 Chromosome segregation in meiosis protein 3 (Aspergillus terreus (strain NIH 2624 / FGSC A1156))
HWER_01652	unitig_10	368465	370267	+	4.47936	3.003915	1.960235	Protein of unknown function
HWER_15638	unitig_100	3237	4082	+	3.659915	9.703185	15.1913	Similar to coq9 Ubiquinone biosynthesis protein coq9, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_15639	unitig_100	5729	7870	-	10.92783	15.3668	18.0675	Protein of unknown function
HWER_08399	unitig_101	5430	9043	+	6.133375	7.701305	7.61276	Similar to prpf18 Pre-mRNA-splicing factor 18 (Danio rerio)
HWER_08406	unitig_101	23646	27564	-	15.68635	23.59645	32.8002	Similar to SPBC2F12.05c Oxysterol-binding protein homolog C2F12.05c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08417	unitig_101	50370	52354	-	2.34884	1.2782665	0.197357	Similar to SPBC1271.10c Uncharacterized MFS-type transporter C1271.10c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08427	unitig_101	82304	84141	-	0.5856285	0.6517575	0.852584	Similar to ugl Unsaturated glucuronyl hydrolase (Bacillus sp. (strain GL1))
HWER_08428	unitig_101	84463	86812	+	4.804785	7.17581	9.269965	Protein of unknown function
HWER_08430	unitig_101	89100	90722	+	87.02545	82.6352	61.2882	Similar to fsf1 Probable mitochondrial transport protein fsf1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08440	unitig_101	110131	112029	-	15.18485	11.90445	10.50125	Similar to Glucan 1,4-alpha-maltohexaosidase (Bacillus sp. (strain 707))
HWER_09883	unitig_102	18960	22573	-	9.35129	7.391535	5.52405	Similar to bms1 Ribosome biogenesis protein bms1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09886	unitig_102	28165	29433	+	6.755385	4.92018	5.346975	Similar to celB Endo-beta-1,4-glucanase celB (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_09894	unitig_102	54033	56047	+	19.52695	18.73125	20.7658	Similar to P2 Vacuolar protein sorting-associated protein 52 B (Arabidopsis thaliana)
HWER_09896	unitig_102	62110	63025	-	6.800015	3.05768	1.807695	Protein of unknown function
HWER_09903	unitig_102	81525	84185	-	1.6670427E-010	0.2482525002	0.466692	Similar to NIAD Nitrate reductase [NADPH] (Leptosphaeria maculans)
HWER_09906	unitig_102	91484	92794	+	26.1662	35.7223	38.8617	Similar to SEC62 Translocation protein SEC62 (Yarrowia lipolytica (strain CLIB 122 / E 150))
HWER_09910	unitig_102	102990	104920	+	8.489445	6.64345	5.667385	Protein of unknown function
HWER_11131	unitig_103	10051	10878	-	0.0471648	0.09243	0.175607	Similar to HET-E1 Vegetative incompatibility protein HET-E-1 (Podospora anserina)
HWER_11133	unitig_103	16991	18547	-	14.77405	16.9785	17.34355	Similar to ADA2 Transcriptional adapter 2 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_11156	unitig_103	78011	79807	+	3.90321	2.757	2.112385	Similar to RSB1 Sphingoid long-chain base transporter RSB1 (Saccharomyces cerevisiae (strain Lalvin EC1118 / Prise de mousse))
HWER_11159	unitig_103	81916	83825	+	6.975705	8.993595	13.364	Protein of unknown function
HWER_06386	unitig_104	29928	35874	-	3.33729	5.951165	8.070255	Similar to PPP4R2r Serine/threonine-protein phosphatase 4 regulatory subunit 2 (Drosophila melanogaster)
HWER_06391	unitig_104	42115	43335	+	64.3274	38.21655	17.993	Similar to RPA43 DNA-directed RNA polymerase I subunit RPA43 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_06400	unitig_104	65642	67057	-	181.3665	150.478	110.8075	Similar to SCD1 Scytalone dehydratase (Colletotrichum orbiculare (strain 104-T / ATCC 96160 / CBS 514.97 / LARS 414 / MAFF 240422))
HWER_06402	unitig_104	72320	73946	-	0.451266	3.666271	6.49782	Protein of unknown function
HWER_06416	unitig_104	114935	117258	+	20.83695	16.9044	15.3353	Similar to At3g11710 Lysine--tRNA ligase (Arabidopsis thaliana)
HWER_06421	unitig_104	126381	127832	-	10.39107	8.57951	9.10124	Similar to SPAC23H3.03c Nitrogen permease regulator 2 homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06429	unitig_104	145259	148164	+	0.564456	0.7156045	1.087565	Protein of unknown function
HWER_06446	unitig_104	180948	182047	+	41.588	37.39485	24.69265	Similar to CTP1 Tricarboxylate transport protein (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08855	unitig_105	5736	5939	-	10.27521	12.4321	9.055695	Similar to PIB1 E3 ubiquitin-protein ligase PIB1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08861	unitig_105	21213	22142	-	10.7431	15.4862	20.36875	Similar to SSU72 RNA polymerase II subunit A C-terminal domain phosphatase SSU72 (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))
HWER_08872	unitig_105	56472	57101	-	1.287515E-007	5.0687001013	6.024265	Similar to SPAP8A3.06 Splicing factor U2AF 23 kDa subunit (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08873	unitig_105	63762	66941	-	0.703892	1.430554	1.853305	Similar to ERCC6L2 DNA excision repair protein ERCC-6-like 2 (Bos taurus)
HWER_10079	unitig_106	23287	26278	+	62.9931	29.478595	5.703395	Similar to tim54 Mitochondrial import inner membrane translocase subunit tim54 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_10082	unitig_106	30380	31447	+	34.6718	44.89725	51.6219	Similar to SLC25A26 S-adenosylmethionine mitochondrial carrier protein (Bos taurus)
HWER_10086	unitig_106	36428	37065	-	30.91455	38.37345	48.58905	Similar to tma20 Translation machinery-associated protein 20 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_10106	unitig_106	100072	102321	+	4.95706	8.38848	12.13845	Similar to cwf19 Pre-mRNA-splicing factor cwf19 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08096	unitig_107	15418	16527	-	1.39877	0.7258245	0.4121405	Similar to rds1 Protein rds1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08099	unitig_107	21746	23958	+	19.4182	11.187545	5.80766	Similar to kri1 Protein kri1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08125	unitig_107	101016	104326	+	81.78355	346.5745	502.335	Protein of unknown function
HWER_08133	unitig_107	127329	130618	+	22.9952	23.95195	26.6248	Similar to MKK1 MAP kinase kinase MKK1/SSP32 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10343	unitig_108	1226	2344	+	11.84315	27.27705	43.5129	Similar to cpr6 Peptidyl-prolyl cis-trans isomerase D (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_10363	unitig_108	78424	80199	+	9.29392	6.32516	3.31609	Protein of unknown function
HWER_10370	unitig_108	96453	98424	-	27.74645	17.03725	13.04965	Similar to aglD Probable alpha-galactosidase D (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_06772	unitig_109	1175	3367	+	3.00824	5.753535	7.78202	Similar to PEX17 Peroxisomal membrane protein PEX17 (Yarrowia lipolytica (strain CLIB 122 / E 150))
HWER_06782	unitig_109	30727	32178	-	3.851165	3.947345	2.253525	Similar to TPO4 Polyamine transporter 4 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_06790	unitig_109	46371	47354	-	39.9961	45.19025	36.00085	Similar to P5CR Pyrroline-5-carboxylate reductase (Zalerion arboricola)
HWER_06802	unitig_109	97896	100554	-	22.57335	15.105925	9.4425	Similar to Man1b1 Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase (Mus musculus)
HWER_06806	unitig_109	109275	112454	+	1.438315	1.77354	2.405005	Similar to tti1 TEL2-interacting protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06814	unitig_109	133477	136287	-	42.89485	49.62665	58.4191	Similar to TPK2 cAMP-dependent protein kinase type 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_06818	unitig_109	144970	146115	-	23.80715	22.98265	17.16485	Similar to GNT1 Glucose N-acetyltransferase 1 (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))
HWER_06819	unitig_109	146447	147157	+	5.264865	10.66363	15.51235	Similar to prpf38a Pre-mRNA-splicing factor 38A (Xenopus laevis)
HWER_06822	unitig_109	153810	154913	+	12.8942	12.509	10.38535	Protein of unknown function
HWER_06824	unitig_109	157661	161389	-	0.704797	1.1546055	1.65901	Protein of unknown function
HWER_01798	unitig_11	62871	64495	-	535.0655	479.6825	415.43	Similar to ARF ADP-ribosylation factor (Ajellomyces capsulatus)
HWER_01808	unitig_11	84536	86140	-	9.10271	8.17906	8.241745	Protein of unknown function
HWER_01810	unitig_11	88749	89137	+	81.91055	74.1954	60.5515	Similar to rpc10 DNA-directed RNA polymerases I, II, and III subunit RPABC4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01812	unitig_11	93938	94705	-	34.2898	36.5641	34.25835	Similar to MRPS18 37S ribosomal protein S18, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01813	unitig_11	95011	96738	+	5.76166	16.718095	26.01	Similar to tim44 Mitochondrial import inner membrane translocase subunit tim44 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01815	unitig_11	100279	102057	-	16.22585	37.9661	54.493	Similar to TFE3 Transcription factor E3 (Bos taurus)
HWER_01823	unitig_11	120861	122739	+	1.094088	1.325603	1.75078	Similar to Lipase B (Candida antarctica)
HWER_01827	unitig_11	129634	130200	+	42.2495	29.2598	22.9135	Protein of unknown function
HWER_01837	unitig_11	152270	154606	-	7.708425	9.061885	10.8955	Similar to SPBC4F6.14 Uncharacterized RNA-binding protein C4F6.14 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01839	unitig_11	157398	161191	+	1.3102465	0.7793745	0.6087955	Protein of unknown function
HWER_01852	unitig_11	188987	191314	-	1.1450635E-006	1.9214053672	4.4353	Similar to orc1 Origin recognition complex subunit 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01853	unitig_11	192128	193693	+	5.151735	22.718065	35.57765	Similar to L-sorbosone dehydrogenase (Gluconacetobacter liquefaciens)
HWER_01859	unitig_11	215250	217066	-	6.712155	10.2783	13.26275	Similar to RRP42 Exosome complex component RRP42 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01861	unitig_11	221924	223921	-	1.099217	2.087	2.77434	Similar to PIF3 Transcription factor PIF3 (Arabidopsis thaliana)
HWER_01863	unitig_11	228014	229282	+	153.206	120.17575	60.43655	Similar to BAT2 Branched-chain-amino-acid aminotransferase, cytosolic (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01866	unitig_11	234857	237661	-	43.13865	33.70995	24.7007	Similar to Dpp3 Dipeptidyl peptidase 3 (Mus musculus)
HWER_01868	unitig_11	239699	242767	+	2.8957	1.4421015	0.816926	Similar to Inositol-3-phosphate synthase (Nicotiana tabacum)
HWER_01871	unitig_11	248680	251109	-	6.58079	8.395855	9.163555	Similar to ERB1 Ribosome biogenesis protein ERB1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_01875	unitig_11	258238	263282	-	12.1506	10.835195	9.46167	Similar to uaY Positive regulator of purine utilization (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_01880	unitig_11	276011	278920	-	10.958675	14.07425	14.91105	Similar to dis3 Exosome complex exonuclease dis3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01892	unitig_11	303071	303847	-	3.16224	9.0879	14.065	Protein of unknown function
HWER_01894	unitig_11	306447	307112	-	1.504849E-007	5.4134501256	9.809215	Similar to PSF1 DNA replication complex GINS protein PSF1 (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))
HWER_01898	unitig_11	312763	313917	-	21.9478	16.38405	13.3881	Similar to ATP10 Mitochondrial ATPase complex subunit ATP10 (Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056))
HWER_01900	unitig_11	318817	320040	-	48.95715	27.8531	12.10535	Similar to AN10433 UPF0661 TPR repeat-containing protein AN10433 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_01903	unitig_11	330202	331341	+	1.678019E-007	2.1072375E-006	3.327455E-006	Similar to AAC3 WD repeat-containing protein AAC3 (Dictyostelium discoideum)
HWER_08241	unitig_110	740	1193	+	0.2451665	1.924189	3.26852	Similar to iaaA Isoaspartyl peptidase (Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720))
HWER_08249	unitig_110	22133	25426	+	3.596725	6.027765	9.38639	Similar to rhp41 DNA repair protein rhp41 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08256	unitig_110	47343	49956	-	14.72255	42.74015	63.19615	Similar to SPBC216.04c Uncharacterized protein C216.04c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08257	unitig_110	50436	51441	-	0.726349	0.892857	0.8532785	Similar to N,O-diacetylmuramidase (Chalaropsis sp.)
HWER_08258	unitig_110	52032	54294	-	6.31518	7.11757	5.420395	Similar to amdS Acetamidase (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_08262	unitig_110	60216	60878	+	3.256255	4.67469	6.933495	Similar to med7 Mediator of RNA polymerase II transcription subunit 7 (Aspergillus niger (strain CBS 513.88 / FGSC A1513))
HWER_08264	unitig_110	64007	65719	-	12.4186	9.1174	5.42786	Similar to fnx1 Multidrug resistance protein fnx1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_07847	unitig_111	42834	44875	-	1.91201	3.196785	4.33548	Similar to SUN5 SUN domain-containing protein 5 (Homo sapiens)
HWER_07848	unitig_111	45303	46978	-	121.696	92.2904	67.28295	Similar to GAL10 Bifunctional protein GAL10 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_07849	unitig_111	47494	49695	-	2.708345	2.32331	1.300295	Similar to rco-3 Probable glucose transporter rco-3 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_07869	unitig_111	94864	95163	+	0	0.787235	1.56382	Protein of unknown function
HWER_07881	unitig_111	128179	129955	-	2.145705	1.205111	0.9577385	Protein of unknown function
HWER_07886	unitig_111	142191	147160	-	7.44692	11.46643	15.08735	Similar to thi9 Thiamine transporter thi9 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09613	unitig_112	21961	24103	+	1.162315	1.682305	2.25282	Similar to lacc Laccase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_09620	unitig_112	39643	42514	+	626.807	447.759	278.338	Similar to RPS9 40S ribosomal protein S9 (Podospora anserina)
HWER_09624	unitig_112	49500	52381	+	11.6478	13.8322	14.8366	Similar to sec2 Rab guanine nucleotide exchange factor sec2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09631	unitig_112	69742	72762	-	3.478215	3.30953	3.0826	Protein of unknown function
HWER_09841	unitig_113	8337	9626	+	0.9980715	0.886948	0.8871085	Protein of unknown function
HWER_09845	unitig_113	22700	23224	-	4.505765	15.34975	24.50235	Protein of unknown function
