#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_00147	unitig_0	437187	439975	+	30.7738	21.3435	15.17985	Similar to EXO1 Exodeoxyribonuclease 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00149	unitig_0	441182	444778	-	31.8535	24.2531	18.19735	Similar to YIL108W Putative zinc metalloproteinase YIL108W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00155	unitig_0	456407	460589	+	9.459045	12.600115	15.5543	Similar to UBP2 Ubiquitin carboxyl-terminal hydrolase 2 (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))
HWER_00174	unitig_0	514439	519280	-	45.6029	33.6453	21.672	Similar to sal3 Importin subunit beta-3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00178	unitig_0	524908	525854	-	1924.495	1412.68	1063.015	Similar to rps-26 40S ribosomal protein S26E (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_00179	unitig_0	525987	528196	+	46.4714	57.16155	62.2457	Similar to mug70 Meiotically up-regulated gene 70 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00183	unitig_0	539531	540437	+	3.735605	16.274905	29.8396	Protein of unknown function
HWER_00188	unitig_0	548113	550177	+	10.50281	9.74326	10.8806	Similar to MTF1 Mitochondrial transcription factor 1 (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37))
HWER_00195	unitig_0	574390	576986	-	14.64585	16.43395	16.86585	Protein of unknown function
HWER_00201	unitig_0	601625	606500	-	93.24645	59.8523	32.2839	Similar to taf5 Transcription initiation factor TFIID subunit 5 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00220	unitig_0	665942	667540	-	0.9881735	5.80169	9.943355	Similar to dhh1 ATP-dependent RNA helicase dhh1 (Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1))
HWER_00221	unitig_0	668592	671188	+	4.838485	5.81274	5.196865	Similar to SPBC13E7.11 Uncharacterized protein C13E7.11 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00227	unitig_0	685603	687325	-	19.4268	17.8335	13.2278	Similar to pip Proline iminopeptidase (Aeromonas sobria)
HWER_00228	unitig_0	687476	689515	+	11.3434	10.70065	10.75635	Similar to KEL3 Kelch repeat-containing protein 3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00229	unitig_0	689599	690338	-	187.5615	322.6255	457.757	Protein of unknown function
HWER_00231	unitig_0	697890	699352	-	1.1622875	2.9880825	5.049035	Similar to yisB Uncharacterized protein YisB (Bacillus subtilis (strain 168))
HWER_00232	unitig_0	699494	700604	+	0.2296295	1.36006	2.47936	Similar to dehH2 Haloacetate dehalogenase H-2 (Moraxella sp. (strain B))
HWER_00234	unitig_0	702643	703853	+	270.885	205.9725	125.4025	Similar to PDAP1 28 kDa heat- and acid-stable phosphoprotein (Homo sapiens)
HWER_00236	unitig_0	706010	711067	+	0.700324	0.90686	1.085345	Protein of unknown function
HWER_00244	unitig_0	731949	733666	-	45.23415	44.057	42.48465	Similar to MRP4 37S ribosomal protein MRP4, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00252	unitig_0	758333	763535	-	19.99985	22.84325	24.6107	Similar to rpn9 Probable 26S proteasome regulatory subunit rpn9 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00258	unitig_0	771211	777721	+	35.80575	32.77325	26.8527	Similar to CWH43 Protein CWH43 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00268	unitig_1	7562	9056	-	4.85199	4.059925	3.97194	Similar to arbA Extracellular exo-alpha-(1->5)-L-arabinofuranosidase ArbA (Cellvibrio japonicus (strain Ueda107))
HWER_00272	unitig_1	18340	20130	-	33.44565	46.99965	57.55515	Similar to rpn6 Probable 26S proteasome regulatory subunit rpn6 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00273	unitig_1	20274	22028	+	60.0283	25.865215	9.76006	Similar to sof1 Protein sof1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00284	unitig_1	60329	62088	+	32.40285	27.8209	19.5395	Similar to MSBP1 Membrane steroid-binding protein 1 (Arabidopsis thaliana)
HWER_00285	unitig_1	63341	66714	-	9.45623	8.50892	6.534625	Similar to cis4 Probable zinc transporter cis4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00287	unitig_1	71114	73765	+	5.939295	8.63145	10.31705	Similar to Kif22 Kinesin-like protein KIF22 (Mus musculus)
HWER_00290	unitig_1	79245	82976	+	4.132655	5.103955	5.12598	Similar to MCH2 Probable transporter MCH2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00293	unitig_1	88614	90288	-	3.795605	2.48605	2.500725	Similar to SPAC16C9.01c Uncharacterized protein C16C9.01c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00299	unitig_1	103719	108811	+	5.88816	8.502175	10.37905	Similar to prp1 Pre-mRNA-splicing factor prp1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00313	unitig_1	146037	153626	-	4.81297	6.212965	7.702595	Similar to gpt1 UDP-glucose:glycoprotein glucosyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00315	unitig_1	154912	164561	+	39.22465	27.533	19.4662	Similar to NCU02305 Probable hexaprenyl pyrophosphate synthase, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_00318	unitig_1	167902	169391	+	16.1761	14.9255	13.7887	Similar to MED4 Mediator of RNA polymerase II transcription subunit 4 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_00329	unitig_1	194862	196593	+	121.02975	60.2184	31.6399	Similar to RPB5 DNA-directed RNA polymerases I, II, and III subunit RPABC1 (Ashbya gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056))
HWER_00335	unitig_1	213942	215428	+	164.988	157.1295	137.2225	Similar to srp1 Pre-mRNA-splicing factor srp1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00337	unitig_1	222553	223467	+	40.0799	34.5116	33.29305	Similar to Fnod_1586 CinA-like protein (Fervidobacterium nodosum (strain ATCC 35602 / DSM 5306 / Rt17-B1))
HWER_00339	unitig_1	226264	228213	-	24.9791	23.7347	23.74265	Similar to hem14 Protoporphyrinogen oxidase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00342	unitig_1	233628	235097	+	7.53104	10.86603	13.2435	Similar to SLD2 DNA replication regulator SLD2 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_00344	unitig_1	243248	245938	+	8.834805	8.83803	8.0978	Similar to sgd1 Suppressor of glycerol defect protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00353	unitig_1	275170	276809	-	7.05589	5.719205	6.47163	Similar to rrt2 Diphthamide biosynthesis protein 7 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00364	unitig_1	301704	303440	-	29.1444	16.29865	9.092505	Similar to cns1 Hsp70/Hsp90 co-chaperone cns1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00366	unitig_1	312478	315578	-	22.3573	19.83315	18.01385	Similar to TEgg069a24.1 Ester hydrolase C11orf54 homolog (Xenopus tropicalis)
HWER_00367	unitig_1	318276	320750	+	40.61725	70.2111	95.5144	Similar to SAC6 Fimbrin (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00382	unitig_1	368157	379083	+	10.42215	9.094725	8.672765	Similar to GCN1 Translational activator GCN1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00385	unitig_1	388977	390451	+	76.17675	80.45925	78.4734	Similar to PRE2 Proteasome subunit beta type-5 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00393	unitig_1	411700	414440	+	36.8292	34.5284	22.9538	Similar to malA NADP-dependent malic enzyme (Dictyostelium discoideum)
HWER_00402	unitig_1	440022	445248	-	12.0546	12.5497	11.5168	Similar to SPBC4.03c Uncharacterized protein C4.03c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00415	unitig_1	483900	486473	-	12.7638	17.923	21.91275	Similar to plh1 Phospholipid:diacylglycerol acyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00416	unitig_1	486579	487866	+	17.197	11.34372	7.77556	Similar to naa30 N-alpha-acetyltransferase 30 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00418	unitig_1	492669	494260	-	418.623	447.672	421.9395	Similar to pep2 Vacuolar protease A (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_00420	unitig_1	499664	505368	-	6.657945	8.425035	9.09404	Similar to fcp1 RNA polymerase II subunit A C-terminal domain phosphatase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00422	unitig_1	508689	510606	+	3.826795	9.06046	12.4459	Similar to pgdA Peptidoglycan deacetylase (Helicobacter pylori (strain G27))
HWER_00423	unitig_1	511288	512369	-	143.0595	63.2016	20.48015	Similar to IMP3 U3 small nucleolar ribonucleoprotein protein IMP3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_00424	unitig_1	512489	515311	+	38.8189	28.71715	20.1257	Similar to hisHF Imidazole glycerol phosphate synthase hisHF (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_00427	unitig_1	522103	523970	+	31.3439	24.2483	20.4166	Similar to Cstf2 Cleavage stimulation factor subunit 2 (Mus musculus)
HWER_00438	unitig_1	588373	591097	+	37.6513	29.4114	19.7237	Similar to rhlG Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase (Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228))
HWER_00472	unitig_1	680388	681430	+	2.42211	2.78005	3.86243	Similar to AHR1 Adhesion and hyphal regulator 1 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_00473	unitig_1	681757	682891	-	1.95024	1.0583115	1.1072065	Similar to kanJ Kanamycin B dioxygenase (Streptomyces kanamyceticus)
HWER_00477	unitig_1	687833	688878	+	1711.065	1302.0495	970.1235	Similar to 60S ribosomal protein L27a (Blumeria graminis f. sp. hordei)
HWER_00479	unitig_1	694645	696309	-	0.9567935	2.030505	3.052995	Similar to moc3 Transcriptional regulatory protein moc3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_00481	unitig_1	703307	704552	-	182.7255	202.892	197.8965	Similar to nuo-24 NADH-ubiquinone oxidoreductase 24 kDa subunit, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_01545	unitig_10	18922	20139	+	133.738	84.41015	43.03525	Similar to ykt6 Synaptobrevin homolog ykt6 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01549	unitig_10	39284	41544	-	77.90905	74.47175	72.10715	Similar to RPT5 26S protease regulatory subunit 6A (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01550	unitig_10	41670	43415	+	35.4032	28.4586	20.1332	Similar to cbs-1 Trimethyllysine dioxygenase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_01551	unitig_10	43559	46879	+	15.0648	13.59795	12.6286	Similar to rsc7 Chromatin structure-remodeling complex subunit rsc7 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01566	unitig_10	89293	90825	-	19.4168	27.61715	36.998	Similar to HCBG_08377 Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial (Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432))
HWER_01588	unitig_10	157700	160387	+	7.468535	6.88693	6.98496	Similar to SPAC1039.03 AB hydrolase superfamily protein C1039.03 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01589	unitig_10	161153	162912	-	183.352	117.3847	81.0322	Similar to SPAC890.07c Probable protein arginine N-methyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01600	unitig_10	196302	198343	+	156.2335	199.539	202.943	Similar to DPM3 Dolichol-phosphate mannosyltransferase subunit 3 (Bos taurus)
HWER_01609	unitig_10	229052	229975	-	0.2574735	1.580095	2.733315	Protein of unknown function
HWER_01633	unitig_10	298649	300647	-	14.1251	14.8434	15.57315	Similar to Napepld N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D (Rattus norvegicus)
HWER_01634	unitig_10	300606	301969	+	8.741035	5.794445	5.014065	Protein of unknown function
HWER_01636	unitig_10	303424	304446	-	2181.96	1686.47	1333.5	Similar to rps-14 40S ribosomal protein S14 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_01637	unitig_10	304589	307326	+	25.5839	19.91785	14.2813	Similar to tyr1 Probable prephenate dehydrogenase [NADP(+)] (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01649	unitig_10	355753	361078	+	149.0555	89.2531	53.6993	Similar to tif471 Eukaryotic translation initiation factor 4 gamma (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01653	unitig_10	370464	371886	+	4.35755	3.33148	2.88502	Similar to dus4 tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+] (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_15640	unitig_100	8136	9810	+	66.1644	63.62905	62.8866	Similar to magt1 Magnesium transporter protein 1 (Danio rerio)
HWER_08405	unitig_101	20976	23319	+	28.93805	33.5587	33.34	Similar to FAO2 Long-chain-alcohol oxidase FAO2 (Lotus japonicus)
HWER_08409	unitig_101	31620	32699	-	2.844225	3.73152	4.558325	Similar to rhlG Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase (Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228))
HWER_08411	unitig_101	36408	37193	+	70.2643	59.0528	43.12425	Protein of unknown function
HWER_08413	unitig_101	39469	43422	+	16.092	14.287	13.9885	Similar to SMG7 Protein SMG7 (Arabidopsis thaliana)
HWER_08424	unitig_101	76625	77804	+	1.201065	0.175964	0.3637385	Similar to cda1 Chitin deacetylase 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08448	unitig_101	136351	140702	-	40.86225	35.2706	35.3319	Similar to gpi3 Phosphatidylinositol N-acetylglucosaminyltransferase gpi3 subunit (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09888	unitig_102	33961	35442	+	7.506305	6.60056	5.27005	Protein of unknown function
HWER_09892	unitig_102	50069	52565	-	7.61066	4.364575	3.041095	Similar to rrn7 RNA polymerase I-specific transcription initiation factor rrn7 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_09895	unitig_102	60257	61631	+	5.28799	2.72426	1.891235	Protein of unknown function
HWER_09897	unitig_102	62239	63407	+	0.343643	0.7334305	1.30811	Similar to Lipase B (Candida antarctica)
HWER_09898	unitig_102	63975	67567	-	2.953455	4.56169	7.6014	Protein of unknown function
HWER_09905	unitig_102	89285	91057	-	1032.468	680.6255	397.487	Similar to rpl-12 60S ribosomal protein L12 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_09907	unitig_102	93628	94680	+	12.32246	9.26801	11.60295	Protein of unknown function
HWER_09911	unitig_102	104953	108042	-	2.74156	2.47893	2.07793	Similar to EXG1 Glucan 1,3-beta-glucosidase (Cochliobolus carbonum)
HWER_11144	unitig_103	45985	47263	+	3.981595	2.376115	1.574195	Protein of unknown function
HWER_11146	unitig_103	51416	56089	-	2.831435	3.12418	3.590545	Protein of unknown function
HWER_11147	unitig_103	56695	57929	+	1.0570045	4.0269695	6.97689	Similar to Zfand1 AN1-type zinc finger protein 1 (Mus musculus)
HWER_11161	unitig_103	86647	92376	-	74.36225	42.15075	23.208	Similar to UPC2 Sterol uptake control protein 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_06392	unitig_104	43594	46446	+	17.8231	13.8128	11.82855	Protein of unknown function
HWER_06394	unitig_104	49427	50497	+	138.372	99.48135	88.084	Similar to SCP2 Fatty acid-binding protein (Yarrowia lipolytica (strain CLIB 122 / E 150))
HWER_06395	unitig_104	50662	55197	+	34.8189	23.76575	16.01685	Similar to nup61 Nucleoporin nup61 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06406	unitig_104	84682	87645	+	3.59639	11.038545	17.62615	Similar to SEL1L Protein sel-1 homolog 1 (Homo sapiens)
HWER_06408	unitig_104	92763	94131	+	198.5905	351.508	451.7505	Similar to MCR1 NADH-cytochrome b5 reductase 2 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_06424	unitig_104	134632	136392	-	138.3445	88.5275	50.23715	Similar to rax1 Protein rax1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_06427	unitig_104	140911	143476	+	4.875465	5.315215	4.66472	Protein of unknown function
HWER_06434	unitig_104	157615	158541	-	44.7667	33.851	24.1104	Protein of unknown function
HWER_08864	unitig_105	27831	28797	+	148.949	129.567	114.3485	Protein of unknown function
HWER_08865	unitig_105	36908	39867	+	23.17215	20.44525	18.84235	Similar to rbm8a RNA-binding protein 8A (Xenopus tropicalis)
HWER_08874	unitig_105	67184	70073	+	17.655	15.77525	13.9441	Similar to ski6 Exosome complex component ski6 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08884	unitig_105	110847	112117	+	1504.795	1012.5635	666.028	Similar to RPL34B 60S ribosomal protein L34-B (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08885	unitig_105	112281	115146	-	23.0155	17.6421	11.72035	Similar to VPS70 Vacuolar protein sorting-associated protein 70 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_10071	unitig_106	2626	4048	-	0.241978	0.01041225	0.07002375	Similar to GLO5 Peroxisomal (S)-2-hydroxy-acid oxidase GLO5 (Arabidopsis thaliana)
HWER_10074	unitig_106	8280	10303	-	0.3302955	1.1633765	1.841935	Similar to gatA 4-aminobutyrate aminotransferase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_10089	unitig_106	47086	51379	+	16.34635	12.70012	10.66067	Protein of unknown function
HWER_10098	unitig_106	68347	71724	-	6.595215	13.324975	19.52085	Protein of unknown function
HWER_10107	unitig_106	103766	108142	+	3.701135	7.318025	11.31675	Similar to wis4 MAP kinase kinase kinase wis4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_08107	unitig_107	42836	45238	+	8.56329	10.7037	11.1167	Similar to Cyp4v2 Cytochrome P450 4V2 (Rattus norvegicus)
HWER_08110	unitig_107	55515	57021	+	65.30465	59.0756	44.01645	Protein of unknown function
HWER_08119	unitig_107	84299	86505	+	5.921855	7.98177	10.88295	Similar to MJ0886 Putative molybdopterin biosynthesis protein MJ0886 (Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440))
HWER_08120	unitig_107	86635	89040	+	44.04325	42.66715	41.2544	Similar to bbp-1 Branchpoint-bridging protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_08121	unitig_107	89269	92903	+	17.0587	13.83575	10.83655	Similar to CXT1 Beta-1,2-xylosyltransferase 1 (Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565))
HWER_08128	unitig_107	114727	115633	-	185.6265	90.52915	38.0538	Similar to RPC11 DNA-directed RNA polymerase III subunit RPC10 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08129	unitig_107	115768	116891	+	8.733905	8.35631	8.354035	Similar to Alkbh6 Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6 (Mus musculus)
HWER_08130	unitig_107	118099	119764	-	86.02645	241.63425	327.593	Protein of unknown function
HWER_08132	unitig_107	124131	125400	-	49.8326	48.9398	47.39105	Similar to VPS21 Vacuolar protein sorting-associated protein 21 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_08140	unitig_107	149833	153885	-	30.5408	27.68325	24.71855	Similar to yfcG Disulfide-bond oxidoreductase YfcG (Escherichia coli (strain K12))
HWER_10346	unitig_108	13186	16997	-	54.6191	43.47545	35.877	Similar to ISW2 ISWI chromatin-remodeling complex ATPase ISW2 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_10348	unitig_108	21283	23259	-	10.28039	23.92285	36.77575	Similar to gerN Na(+)/H(+)-K(+) antiporter GerN (Bacillus cereus)
HWER_10353	unitig_108	39917	41084	-	32.6863	44.9582	52.41525	Protein of unknown function
HWER_10355	unitig_108	44572	45600	-	153.0745	181.171	242.2365	Similar to MBF1 Multiprotein-bridging factor 1 (Gibberella fujikuroi)
HWER_10359	unitig_108	61537	62694	+	32.70295	16.911585	4.8927	Protein of unknown function
HWER_10374	unitig_108	103327	107799	+	0.521709	0.4856105	0.391199	Similar to hyuA Hydantoin utilization protein A (Pseudomonas sp. (strain NS671))
HWER_10375	unitig_108	107178	108842	-	5.842215	4.050755	3.01969	Similar to DDB_G0277575 Transmembrane protein 234 homolog (Dictyostelium discoideum)
